,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse
0,0.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,400.0,0.97,1.0,103.98565607209638
1,1.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,400.0,0.99,1.0,103.24871355208398
2,2.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,400.0,0.993,1.0,102.48327819088458
3,3.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,400.0,0.995,1.0,101.96301777923502
4,4.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,400.0,0.997,1.0,102.28742368782964
5,5.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,600.0,0.97,1.0,95.31048883083311
6,6.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,600.0,0.99,1.0,94.51599112538946
7,7.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,600.0,0.993,1.0,94.185222991591
8,8.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,600.0,0.995,1.0,93.71617623941358
9,9.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,600.0,0.997,1.0,92.27995892317918
10,10.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,400.0,0.97,1.0,108.59971287121331
11,11.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,400.0,0.99,1.0,102.72835213302902
12,12.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,400.0,0.993,1.0,100.07301652560808
13,13.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,400.0,0.995,1.0,98.23290788692859
14,14.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,400.0,0.997,1.0,97.0622661748799
15,15.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,600.0,0.97,1.0,97.75585740373573
16,16.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,600.0,0.99,1.0,94.36982956757353
17,17.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,600.0,0.993,1.0,92.19783042111521
18,18.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,600.0,0.995,1.0,89.78031988378322
19,19.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,600.0,0.997,1.0,87.27175963063166
20,20.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,400.0,0.97,1.0,108.58583276047368
21,21.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,400.0,0.99,1.0,98.4417030819132
22,22.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,400.0,0.993,1.0,95.52557045570371
23,23.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,400.0,0.995,1.0,93.9222155904122
24,24.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,400.0,0.997,1.0,93.38501467354013
25,25.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,600.0,0.97,1.0,99.02356537642872
26,26.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,600.0,0.99,1.0,90.00304599215598
27,27.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,600.0,0.993,1.0,87.93781731953544
28,28.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,600.0,0.995,1.0,86.21847825625102
29,29.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,600.0,0.997,1.0,84.93751212004567
30,30.0,1.0,1.0,142.0,475.0,0.007,1.0,4.0,400.0,0.97,1.0,114.73075861822298
31,31.0,1.0,1.0,142.0,475.0,0.007,1.0,4.0,400.0,0.99,1.0,99.26171396136101
32,32.0,1.0,1.0,142.0,475.0,0.007,1.0,4.0,400.0,0.993,1.0,95.46842615755428
33,33.0,1.0,1.0,142.0,475.0,0.007,1.0,4.0,400.0,0.995,1.0,93.98349301712453
34,34.0,1.0,1.0,142.0,475.0,0.007,1.0,4.0,400.0,0.997,1.0,95.58381041762722
35,35.0,1.0,1.0,142.0,475.0,0.007,1.0,4.0,600.0,0.97,1.0,103.35898874334353
36,36.0,1.0,1.0,142.0,475.0,0.007,1.0,4.0,600.0,0.99,1.0,91.47152190392879
37,37.0,1.0,1.0,142.0,475.0,0.007,1.0,4.0,600.0,0.993,1.0,88.78106754820215
38,38.0,1.0,1.0,142.0,475.0,0.007,1.0,4.0,600.0,0.995,1.0,87.22166715785245
39,39.0,1.0,1.0,142.0,475.0,0.007,1.0,4.0,600.0,0.997,1.0,86.60011658626529
40,40.0,1.0,1.0,142.0,475.0,0.007,2.0,1.0,400.0,0.97,1.0,91.60523703994512
41,41.0,1.0,1.0,142.0,475.0,0.007,2.0,1.0,400.0,0.99,1.0,92.88691418636368
42,42.0,1.0,1.0,142.0,475.0,0.007,2.0,1.0,400.0,0.993,1.0,94.2860477349051
43,43.0,1.0,1.0,142.0,475.0,0.007,2.0,1.0,400.0,0.995,1.0,96.7023303906232
44,44.0,1.0,1.0,142.0,475.0,0.007,2.0,1.0,400.0,0.997,1.0,103.12587926018048
45,45.0,1.0,1.0,142.0,475.0,0.007,2.0,1.0,600.0,0.97,1.0,89.30920146799588
46,46.0,1.0,1.0,142.0,475.0,0.007,2.0,1.0,600.0,0.99,1.0,89.20267483345934
47,47.0,1.0,1.0,142.0,475.0,0.007,2.0,1.0,600.0,0.993,1.0,89.13312726938372
48,48.0,1.0,1.0,142.0,475.0,0.007,2.0,1.0,600.0,0.995,1.0,89.23672483274679
49,49.0,1.0,1.0,142.0,475.0,0.007,2.0,1.0,600.0,0.997,1.0,90.32485050956818
50,50.0,1.0,1.0,142.0,475.0,0.007,2.0,2.0,400.0,0.97,1.0,92.92470702712667
51,51.0,1.0,1.0,142.0,475.0,0.007,2.0,2.0,400.0,0.99,1.0,93.64177806355605
52,52.0,1.0,1.0,142.0,475.0,0.007,2.0,2.0,400.0,0.993,1.0,94.82654500421984
53,53.0,1.0,1.0,142.0,475.0,0.007,2.0,2.0,400.0,0.995,1.0,96.12986057329806
54,54.0,1.0,1.0,142.0,475.0,0.007,2.0,2.0,400.0,0.997,1.0,99.52670492359769
55,55.0,1.0,1.0,142.0,475.0,0.007,2.0,2.0,600.0,0.97,1.0,88.97246174930831
56,56.0,1.0,1.0,142.0,475.0,0.007,2.0,2.0,600.0,0.99,1.0,88.88860649682864
57,57.0,1.0,1.0,142.0,475.0,0.007,2.0,2.0,600.0,0.993,1.0,88.55811256854042
58,58.0,1.0,1.0,142.0,475.0,0.007,2.0,2.0,600.0,0.995,1.0,88.17849820095395
59,59.0,1.0,1.0,142.0,475.0,0.007,2.0,2.0,600.0,0.997,1.0,88.01124090654044
60,60.0,1.0,1.0,142.0,475.0,0.007,2.0,3.0,400.0,0.97,1.0,93.56609461977655
61,61.0,1.0,1.0,142.0,475.0,0.007,2.0,3.0,400.0,0.99,1.0,91.30604810133464
62,62.0,1.0,1.0,142.0,475.0,0.007,2.0,3.0,400.0,0.993,1.0,91.80259075159111
63,63.0,1.0,1.0,142.0,475.0,0.007,2.0,3.0,400.0,0.995,1.0,92.39246688214011
