,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse
0,0.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,400.0,0.97,1.0,4.4288481819205945
1,1.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,400.0,0.99,1.0,4.411866691857343
2,2.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,400.0,0.993,1.0,4.373743733772004
3,3.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,400.0,0.995,1.0,4.323302493045769
4,4.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,400.0,0.997,1.0,4.251732068545652
5,5.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,600.0,0.97,1.0,4.497078582931937
6,6.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,600.0,0.99,1.0,4.475912822533849
7,7.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,600.0,0.993,1.0,4.438827923816988
8,8.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,600.0,0.995,1.0,4.396413664569889
9,9.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,600.0,0.997,1.0,4.322793130763378
10,10.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,400.0,0.97,1.0,4.21171303321212
11,11.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,400.0,0.99,1.0,4.139928259406784
12,12.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,400.0,0.993,1.0,4.135919782849688
13,13.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,400.0,0.995,1.0,4.154470831290841
14,14.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,400.0,0.997,1.0,4.141108616349129
15,15.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,600.0,0.97,1.0,4.296394814877054
16,16.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,600.0,0.99,1.0,4.228106295070739
17,17.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,600.0,0.993,1.0,4.20947900316524
18,18.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,600.0,0.995,1.0,4.212756944796257
19,19.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,600.0,0.997,1.0,4.2034428906215675
20,20.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,400.0,0.97,1.0,4.152283377445024
21,21.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,400.0,0.99,1.0,4.183480576793383
22,22.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,400.0,0.993,1.0,4.1604568236472375
23,23.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,400.0,0.995,1.0,4.022641269951638
24,24.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,400.0,0.997,1.0,4.001556214713771
25,25.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,600.0,0.97,1.0,4.223055006151986
26,26.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,600.0,0.99,1.0,4.267004468569301
27,27.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,600.0,0.993,1.0,4.235020708842465
28,28.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,600.0,0.995,1.0,4.101062726146588
29,29.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,600.0,0.997,1.0,4.06601426477246
30,30.0,1.0,1.0,127.0,424.0,0.07,1.0,4.0,400.0,0.97,1.0,4.104772207954542
31,31.0,1.0,1.0,127.0,424.0,0.07,1.0,4.0,400.0,0.99,1.0,4.310617795536747
32,32.0,1.0,1.0,127.0,424.0,0.07,1.0,4.0,400.0,0.993,1.0,4.169296447173016
33,33.0,1.0,1.0,127.0,424.0,0.07,1.0,4.0,400.0,0.995,1.0,4.081495819601638
34,34.0,1.0,1.0,127.0,424.0,0.07,1.0,4.0,400.0,0.997,1.0,4.07506250642991
35,35.0,1.0,1.0,127.0,424.0,0.07,1.0,4.0,600.0,0.97,1.0,4.173402726658734
36,36.0,1.0,1.0,127.0,424.0,0.07,1.0,4.0,600.0,0.99,1.0,4.3627220009357055
37,37.0,1.0,1.0,127.0,424.0,0.07,1.0,4.0,600.0,0.993,1.0,4.229934238238702
38,38.0,1.0,1.0,127.0,424.0,0.07,1.0,4.0,600.0,0.995,1.0,4.164981788497829
39,39.0,1.0,1.0,127.0,424.0,0.07,1.0,4.0,600.0,0.997,1.0,4.132788316164773
40,40.0,1.0,1.0,127.0,424.0,0.07,2.0,1.0,400.0,0.97,1.0,4.68148505709957
41,41.0,1.0,1.0,127.0,424.0,0.07,2.0,1.0,400.0,0.99,1.0,4.565007144940822
42,42.0,1.0,1.0,127.0,424.0,0.07,2.0,1.0,400.0,0.993,1.0,4.512158727603785
